,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
13826,Kazakhstan,1997,female,55-74 years,164.0,1153000.0,14.22,Kazakhstan1997,,"22,16,59,32,063",1540,Silent
13827,Kazakhstan,1997,female,15-24 years,175.0,1388400.0,12.6,Kazakhstan1997,,"22,16,59,32,063",1540,Generation X
13828,Kazakhstan,1997,female,35-54 years,216.0,1871000.0,11.54,Kazakhstan1997,,"22,16,59,32,063",1540,Boomers
13829,Kazakhstan,1997,female,25-34 years,131.0,1152200.0,11.37,Kazakhstan1997,,"22,16,59,32,063",1540,Generation X
13830,Kazakhstan,1997,male,5-14 years,53.0,1673300.0,3.17,Kazakhstan1997,,"22,16,59,32,063",1540,Millenials
13831,Kazakhstan,1997,female,5-14 years,16.0,1623000.0,0.99,Kazakhstan1997,,"22,16,59,32,063",1540,Millenials
13832,Kazakhstan,1998,male,55-74 years,692.0,762500.0,90.75,Kazakhstan1998,,"22,13,52,45,413",1599,Silent
13833,Kazakhstan,1998,male,35-54 years,1459.0,1724400.0,84.61,Kazakhstan1998,,"22,13,52,45,413",1599,Boomers
13834,Kazakhstan,1998,male,75+ years,58.0,74500.0,77.85,Kazakhstan1998,,"22,13,52,45,413",1599,G.I. Generation
13835,Kazakhstan,1998,male,25-34 years,727.0,1145900.0,63.44,Kazakhstan1998,,"22,13,52,45,413",1599,Generation X
13836,Kazakhstan,1998,male,15-24 years,594.0,1343300.0,44.22,Kazakhstan1998,,"22,13,52,45,413",1599,Generation X
13837,Kazakhstan,1998,female,75+ years,63.0,241200.0,26.12,Kazakhstan1998,,"22,13,52,45,413",1599,G.I. Generation
13838,Kazakhstan,1998,female,55-74 years,160.0,1090300.0,14.67,Kazakhstan1998,,"22,13,52,45,413",1599,Silent
13839,Kazakhstan,1998,female,25-34 years,138.0,1103400.0,12.51,Kazakhstan1998,,"22,13,52,45,413",1599,Generation X
13840,Kazakhstan,1998,female,15-24 years,152.0,1353400.0,11.23,Kazakhstan1998,,"22,13,52,45,413",1599,Generation X
13841,Kazakhstan,1998,female,35-54 years,205.0,1863700.0,11.0,Kazakhstan1998,,"22,13,52,45,413",1599,Boomers
13842,Kazakhstan,1998,male,5-14 years,54.0,1585500.0,3.41,Kazakhstan1998,,"22,13,52,45,413",1599,Millenials
13843,Kazakhstan,1998,female,5-14 years,11.0,1556100.0,0.71,Kazakhstan1998,,"22,13,52,45,413",1599,Millenials
13844,Kazakhstan,1999,male,55-74 years,567.0,727800.0,77.91,Kazakhstan1999,,"16,87,08,17,135",1225,Silent
13845,Kazakhstan,1999,male,35-54 years,1331.0,1761800.0,75.55,Kazakhstan1999,,"16,87,08,17,135",1225,Boomers
13846,Kazakhstan,1999,male,75+ years,55.0,75400.0,72.94,Kazakhstan1999,,"16,87,08,17,135",1225,G.I. Generation
13847,Kazakhstan,1999,male,25-34 years,717.0,1131600.0,63.36,Kazakhstan1999,,"16,87,08,17,135",1225,Generation X
13848,Kazakhstan,1999,male,15-24 years,609.0,1349400.0,45.13,Kazakhstan1999,,"16,87,08,17,135",1225,Generation X
13849,Kazakhstan,1999,female,75+ years,59.0,246200.0,23.96,Kazakhstan1999,,"16,87,08,17,135",1225,G.I. Generation
13850,Kazakhstan,1999,female,55-74 years,152.0,1044200.0,14.56,Kazakhstan1999,,"16,87,08,17,135",1225,Silent
13851,Kazakhstan,1999,female,25-34 years,120.0,1089900.0,11.01,Kazakhstan1999,,"16,87,08,17,135",1225,Generation X
13852,Kazakhstan,1999,female,35-54 years,198.0,1909900.0,10.37,Kazakhstan1999,,"16,87,08,17,135",1225,Boomers
13853,Kazakhstan,1999,female,15-24 years,124.0,1358700.0,9.13,Kazakhstan1999,,"16,87,08,17,135",1225,Generation X
13854,Kazakhstan,1999,male,5-14 years,49.0,1555400.0,3.15,Kazakhstan1999,,"16,87,08,17,135",1225,Millenials
13855,Kazakhstan,1999,female,5-14 years,10.0,1523100.0,0.66,Kazakhstan1999,,"16,87,08,17,135",1225,Millenials
13856,Kazakhstan,2000,male,35-54 years,1527.0,1802430.0,84.72,Kazakhstan2000,0.679,"18,29,19,90,619",1328,Boomers
13857,Kazakhstan,2000,male,55-74 years,586.0,698665.0,83.87,Kazakhstan2000,0.679,"18,29,19,90,619",1328,Silent
13858,Kazakhstan,2000,male,25-34 years,852.0,1132418.0,75.24,Kazakhstan2000,0.679,"18,29,19,90,619",1328,Generation X
13859,Kazakhstan,2000,male,75+ years,47.0,77972.0,60.28,Kazakhstan2000,0.679,"18,29,19,90,619",1328,G.I. Generation
13860,Kazakhstan,2000,male,15-24 years,623.0,1366874.0,45.58,Kazakhstan2000,0.679,"18,29,19,90,619",1328,Generation X
13861,Kazakhstan,2000,female,75+ years,56.0,254407.0,22.01,Kazakhstan2000,0.679,"18,29,19,90,619",1328,G.I. Generation
13862,Kazakhstan,2000,female,55-74 years,147.0,1005027.0,14.63,Kazakhstan2000,0.679,"18,29,19,90,619",1328,Silent
13863,Kazakhstan,2000,female,15-24 years,169.0,1375343.0,12.29,Kazakhstan2000,0.679,"18,29,19,90,619",1328,Generation X
13864,Kazakhstan,2000,female,35-54 years,234.0,1959602.0,11.94,Kazakhstan2000,0.679,"18,29,19,90,619",1328,Boomers
13865,Kazakhstan,2000,female,25-34 years,122.0,1089854.0,11.19,Kazakhstan2000,0.679,"18,29,19,90,619",1328,Generation X
13866,Kazakhstan,2000,male,5-14 years,47.0,1523202.0,3.09,Kazakhstan2000,0.679,"18,29,19,90,619",1328,Millenials
13867,Kazakhstan,2000,female,5-14 years,18.0,1486628.0,1.21,Kazakhstan2000,0.679,"18,29,19,90,619",1328,Millenials
13868,Kazakhstan,2001,male,35-54 years,1519.0,1807120.0,84.06,Kazakhstan2001,,"22,15,26,94,162",1608,Boomers
13869,Kazakhstan,2001,male,55-74 years,582.0,718503.0,81.0,Kazakhstan2001,,"22,15,26,94,162",1608,Silent
13870,Kazakhstan,2001,male,25-34 years,843.0,1117605.0,75.43,Kazakhstan2001,,"22,15,26,94,162",1608,Generation X
13871,Kazakhstan,2001,male,75+ years,51.0,82044.0,62.16,Kazakhstan2001,,"22,15,26,94,162",1608,Silent
13872,Kazakhstan,2001,male,15-24 years,660.0,1365580.0,48.33,Kazakhstan2001,,"22,15,26,94,162",1608,Millenials
13873,Kazakhstan,2001,female,75+ years,53.0,233378.0,22.71,Kazakhstan2001,,"22,15,26,94,162",1608,Silent
13874,Kazakhstan,2001,female,15-24 years,158.0,1336586.0,11.82,Kazakhstan2001,,"22,15,26,94,162",1608,Millenials
13875,Kazakhstan,2001,female,55-74 years,119.0,1011423.0,11.77,Kazakhstan2001,,"22,15,26,94,162",1608,Silent
13876,Kazakhstan,2001,female,35-54 years,197.0,1998447.0,9.86,Kazakhstan2001,,"22,15,26,94,162",1608,Boomers
13877,Kazakhstan,2001,female,25-34 years,110.0,1137636.0,9.67,Kazakhstan2001,,"22,15,26,94,162",1608,Generation X
13878,Kazakhstan,2001,male,5-14 years,64.0,1508752.0,4.24,Kazakhstan2001,,"22,15,26,94,162",1608,Millenials
13879,Kazakhstan,2001,female,5-14 years,21.0,1455622.0,1.44,Kazakhstan2001,,"22,15,26,94,162",1608,Millenials
13880,Kazakhstan,2002,male,55-74 years,582.0,704901.0,82.56,Kazakhstan2002,,"24,63,65,93,223",1788,Silent
13881,Kazakhstan,2002,male,35-54 years,1414.0,1837817.0,76.94,Kazakhstan2002,,"24,63,65,93,223",1788,Boomers
13882,Kazakhstan,2002,male,25-34 years,825.0,1128226.0,73.12,Kazakhstan2002,,"24,63,65,93,223",1788,Generation X
13883,Kazakhstan,2002,male,75+ years,53.0,91887.0,57.68,Kazakhstan2002,,"24,63,65,93,223",1788,Silent
13884,Kazakhstan,2002,male,15-24 years,621.0,1414530.0,43.9,Kazakhstan2002,,"24,63,65,93,223",1788,Millenials
13885,Kazakhstan,2002,female,75+ years,52.0,247685.0,20.99,Kazakhstan2002,,"24,63,65,93,223",1788,Silent
13886,Kazakhstan,2002,female,55-74 years,119.0,996301.0,11.94,Kazakhstan2002,,"24,63,65,93,223",1788,Silent
13887,Kazakhstan,2002,female,15-24 years,160.0,1377461.0,11.62,Kazakhstan2002,,"24,63,65,93,223",1788,Millenials
13888,Kazakhstan,2002,female,25-34 years,129.0,1147717.0,11.24,Kazakhstan2002,,"24,63,65,93,223",1788,Generation X
13889,Kazakhstan,2002,female,35-54 years,198.0,2033504.0,9.74,Kazakhstan2002,,"24,63,65,93,223",1788,Boomers
13890,Kazakhstan,2002,male,5-14 years,67.0,1424722.0,4.7,Kazakhstan2002,,"24,63,65,93,223",1788,Millenials
13891,Kazakhstan,2002,female,5-14 years,20.0,1372725.0,1.46,Kazakhstan2002,,"24,63,65,93,223",1788,Millenials
13892,Kazakhstan,2003,male,25-34 years,938.0,1141761.0,82.15,Kazakhstan2003,,"30,83,36,99,703",2232,Generation X
13893,Kazakhstan,2003,male,55-74 years,530.0,702817.0,75.41,Kazakhstan2003,,"30,83,36,99,703",2232,Silent
13894,Kazakhstan,2003,male,35-54 years,1386.0,1855662.0,74.69,Kazakhstan2003,,"30,83,36,99,703",2232,Boomers
13895,Kazakhstan,2003,male,75+ years,60.0,99171.0,60.5,Kazakhstan2003,,"30,83,36,99,703",2232,Silent
13896,Kazakhstan,2003,male,15-24 years,652.0,1449082.0,44.99,Kazakhstan2003,,"30,83,36,99,703",2232,Millenials
13897,Kazakhstan,2003,female,75+ years,60.0,259838.0,23.09,Kazakhstan2003,,"30,83,36,99,703",2232,Silent
13898,Kazakhstan,2003,female,55-74 years,139.0,996433.0,13.95,Kazakhstan2003,,"30,83,36,99,703",2232,Silent
13899,Kazakhstan,2003,female,15-24 years,157.0,1408946.0,11.14,Kazakhstan2003,,"30,83,36,99,703",2232,Millenials
13900,Kazakhstan,2003,female,35-54 years,202.0,2053544.0,9.84,Kazakhstan2003,,"30,83,36,99,703",2232,Boomers
13901,Kazakhstan,2003,female,25-34 years,114.0,1159693.0,9.83,Kazakhstan2003,,"30,83,36,99,703",2232,Generation X
13902,Kazakhstan,2003,male,5-14 years,67.0,1368679.0,4.9,Kazakhstan2003,,"30,83,36,99,703",2232,Millenials
13903,Kazakhstan,2003,female,5-14 years,16.0,1316237.0,1.22,Kazakhstan2003,,"30,83,36,99,703",2232,Millenials
13904,Kazakhstan,2004,male,25-34 years,967.0,1159137.0,83.42,Kazakhstan2004,,"43,15,16,47,003",3110,Generation X
13905,Kazakhstan,2004,male,35-54 years,1427.0,1874980.0,76.11,Kazakhstan2004,,"43,15,16,47,003",3110,Boomers
13906,Kazakhstan,2004,male,75+ years,75.0,105970.0,70.77,Kazakhstan2004,,"43,15,16,47,003",3110,Silent
13907,Kazakhstan,2004,male,55-74 years,441.0,706313.0,62.44,Kazakhstan2004,,"43,15,16,47,003",3110,Silent
13908,Kazakhstan,2004,male,15-24 years,735.0,1480125.0,49.66,Kazakhstan2004,,"43,15,16,47,003",3110,Millenials
13909,Kazakhstan,2004,female,75+ years,61.0,271208.0,22.49,Kazakhstan2004,,"43,15,16,47,003",3110,Silent
13910,Kazakhstan,2004,female,15-24 years,177.0,1438621.0,12.3,Kazakhstan2004,,"43,15,16,47,003",3110,Millenials
13911,Kazakhstan,2004,female,25-34 years,131.0,1174778.0,11.15,Kazakhstan2004,,"43,15,16,47,003",3110,Generation X
13912,Kazakhstan,2004,female,55-74 years,101.0,1004413.0,10.06,Kazakhstan2004,,"43,15,16,47,003",3110,Silent
13913,Kazakhstan,2004,female,35-54 years,208.0,2076222.0,10.02,Kazakhstan2004,,"43,15,16,47,003",3110,Boomers
13914,Kazakhstan,2004,male,5-14 years,57.0,1317575.0,4.33,Kazakhstan2004,,"43,15,16,47,003",3110,Millenials
13915,Kazakhstan,2004,female,5-14 years,14.0,1263986.0,1.11,Kazakhstan2004,,"43,15,16,47,003",3110,Millenials
13916,Kazakhstan,2005,male,25-34 years,868.0,1174447.0,73.91,Kazakhstan2005,0.746,"57,12,36,71,734",4096,Generation X
13917,Kazakhstan,2005,male,35-54 years,1225.0,1893623.0,64.69,Kazakhstan2005,0.746,"57,12,36,71,734",4096,Boomers
13918,Kazakhstan,2005,male,55-74 years,402.0,716191.0,56.13,Kazakhstan2005,0.746,"57,12,36,71,734",4096,Silent
13919,Kazakhstan,2005,male,75+ years,61.0,112427.0,54.26,Kazakhstan2005,0.746,"57,12,36,71,734",4096,Silent
13920,Kazakhstan,2005,male,15-24 years,635.0,1507234.0,42.13,Kazakhstan2005,0.746,"57,12,36,71,734",4096,Millenials
13921,Kazakhstan,2005,female,75+ years,54.0,279776.0,19.3,Kazakhstan2005,0.746,"57,12,36,71,734",4096,Silent
13922,Kazakhstan,2005,female,25-34 years,126.0,1188857.0,10.6,Kazakhstan2005,0.746,"57,12,36,71,734",4096,Generation X
13923,Kazakhstan,2005,female,15-24 years,153.0,1464554.0,10.45,Kazakhstan2005,0.746,"57,12,36,71,734",4096,Millenials
13924,Kazakhstan,2005,female,55-74 years,100.0,1021709.0,9.79,Kazakhstan2005,0.746,"57,12,36,71,734",4096,Silent
13925,Kazakhstan,2005,female,35-54 years,177.0,2097655.0,8.44,Kazakhstan2005,0.746,"57,12,36,71,734",4096,Boomers
13926,Kazakhstan,2005,male,5-14 years,78.0,1272278.0,6.13,Kazakhstan2005,0.746,"57,12,36,71,734",4096,Millenials
13927,Kazakhstan,2005,female,5-14 years,24.0,1219019.0,1.97,Kazakhstan2005,0.746,"57,12,36,71,734",4096,Millenials
13928,Kazakhstan,2006,male,25-34 years,944.0,1189058.0,79.39,Kazakhstan2006,,"81,00,38,84,545",5770,Generation X
13929,Kazakhstan,2006,male,35-54 years,1225.0,1915309.0,63.96,Kazakhstan2006,,"81,00,38,84,545",5770,Boomers
13930,Kazakhstan,2006,male,75+ years,71.0,116133.0,61.14,Kazakhstan2006,,"81,00,38,84,545",5770,Silent
13931,Kazakhstan,2006,male,55-74 years,436.0,730464.0,59.69,Kazakhstan2006,,"81,00,38,84,545",5770,Silent
13932,Kazakhstan,2006,male,15-24 years,657.0,1530192.0,42.94,Kazakhstan2006,,"81,00,38,84,545",5770,Millenials
13933,Kazakhstan,2006,female,75+ years,53.0,282507.0,18.76,Kazakhstan2006,,"81,00,38,84,545",5770,Silent
13934,Kazakhstan,2006,female,15-24 years,181.0,1486771.0,12.17,Kazakhstan2006,,"81,00,38,84,545",5770,Millenials
13935,Kazakhstan,2006,female,55-74 years,106.0,1047352.0,10.12,Kazakhstan2006,,"81,00,38,84,545",5770,Silent
13936,Kazakhstan,2006,female,25-34 years,121.0,1202659.0,10.06,Kazakhstan2006,,"81,00,38,84,545",5770,Generation X
13937,Kazakhstan,2006,female,35-54 years,190.0,2121510.0,8.96,Kazakhstan2006,,"81,00,38,84,545",5770,Boomers
13938,Kazakhstan,2006,male,5-14 years,68.0,1234397.0,5.51,Kazakhstan2006,,"81,00,38,84,545",5770,Millenials
13939,Kazakhstan,2006,female,5-14 years,24.0,1181324.0,2.03,Kazakhstan2006,,"81,00,38,84,545",5770,Millenials
13940,Kazakhstan,2007,male,25-34 years,919.0,1208359.0,76.05,Kazakhstan2007,,"1,04,84,98,86,826",7423,Generation X
13941,Kazakhstan,2007,male,75+ years,77.0,116899.0,65.87,Kazakhstan2007,,"1,04,84,98,86,826",7423,Silent
13942,Kazakhstan,2007,male,35-54 years,1275.0,1935835.0,65.86,Kazakhstan2007,,"1,04,84,98,86,826",7423,Boomers
13943,Kazakhstan,2007,male,55-74 years,412.0,747545.0,55.11,Kazakhstan2007,,"1,04,84,98,86,826",7423,Silent
13944,Kazakhstan,2007,male,15-24 years,648.0,1542361.0,42.01,Kazakhstan2007,,"1,04,84,98,86,826",7423,Millenials
13945,Kazakhstan,2007,female,75+ years,50.0,281627.0,17.75,Kazakhstan2007,,"1,04,84,98,86,826",7423,Silent
13946,Kazakhstan,2007,female,15-24 years,203.0,1498711.0,13.54,Kazakhstan2007,,"1,04,84,98,86,826",7423,Millenials
13947,Kazakhstan,2007,female,25-34 years,140.0,1219565.0,11.48,Kazakhstan2007,,"1,04,84,98,86,826",7423,Generation X
13948,Kazakhstan,2007,female,35-54 years,210.0,2144647.0,9.79,Kazakhstan2007,,"1,04,84,98,86,826",7423,Boomers
13949,Kazakhstan,2007,female,55-74 years,88.0,1077829.0,8.16,Kazakhstan2007,,"1,04,84,98,86,826",7423,Silent
13950,Kazakhstan,2007,male,5-14 years,89.0,1202402.0,7.4,Kazakhstan2007,,"1,04,84,98,86,826",7423,Generation Z
13951,Kazakhstan,2007,female,5-14 years,30.0,1149826.0,2.61,Kazakhstan2007,,"1,04,84,98,86,826",7423,Generation Z
13952,Kazakhstan,2008,male,75+ years,86.0,116815.0,73.62,Kazakhstan2008,,"1,33,44,16,12,247",9387,Silent
13953,Kazakhstan,2008,male,25-34 years,860.0,1232084.0,69.8,Kazakhstan2008,,"1,33,44,16,12,247",9387,Generation X
13954,Kazakhstan,2008,male,35-54 years,1178.0,1954893.0,60.26,Kazakhstan2008,,"1,33,44,16,12,247",9387,Boomers
13955,Kazakhstan,2008,male,55-74 years,383.0,766809.0,49.95,Kazakhstan2008,,"1,33,44,16,12,247",9387,Silent
13956,Kazakhstan,2008,male,15-24 years,657.0,1540282.0,42.65,Kazakhstan2008,,"1,33,44,16,12,247",9387,Millenials
13957,Kazakhstan,2008,female,75+ years,47.0,280166.0,16.78,Kazakhstan2008,,"1,33,44,16,12,247",9387,Silent
13958,Kazakhstan,2008,female,15-24 years,239.0,1496633.0,15.97,Kazakhstan2008,,"1,33,44,16,12,247",9387,Millenials
13959,Kazakhstan,2008,female,25-34 years,152.0,1240283.0,12.26,Kazakhstan2008,,"1,33,44,16,12,247",9387,Generation X
13960,Kazakhstan,2008,female,35-54 years,217.0,2165507.0,10.02,Kazakhstan2008,,"1,33,44,16,12,247",9387,Boomers
13961,Kazakhstan,2008,female,55-74 years,93.0,1110519.0,8.37,Kazakhstan2008,,"1,33,44,16,12,247",9387,Silent
13962,Kazakhstan,2008,male,5-14 years,66.0,1182019.0,5.58,Kazakhstan2008,,"1,33,44,16,12,247",9387,Generation Z
13963,Kazakhstan,2008,female,5-14 years,19.0,1130043.0,1.68,Kazakhstan2008,,"1,33,44,16,12,247",9387,Generation Z
13964,Kazakhstan,2009,male,25-34 years,848.0,1263819.0,67.1,Kazakhstan2009,,"1,15,30,86,61,143",8024,Generation X
13965,Kazakhstan,2009,male,35-54 years,1181.0,1980466.0,59.63,Kazakhstan2009,,"1,15,30,86,61,143",8024,Boomers
13966,Kazakhstan,2009,male,75+ years,60.0,116533.0,51.49,Kazakhstan2009,,"1,15,30,86,61,143",8024,Silent
13967,Kazakhstan,2009,male,55-74 years,380.0,792505.0,47.95,Kazakhstan2009,,"1,15,30,86,61,143",8024,Silent
13968,Kazakhstan,2009,male,15-24 years,608.0,1533027.0,39.66,Kazakhstan2009,,"1,15,30,86,61,143",8024,Millenials
13969,Kazakhstan,2009,female,75+ years,42.0,277759.0,15.12,Kazakhstan2009,,"1,15,30,86,61,143",8024,Silent
13970,Kazakhstan,2009,female,15-24 years,214.0,1488994.0,14.37,Kazakhstan2009,,"1,15,30,86,61,143",8024,Millenials
13971,Kazakhstan,2009,female,25-34 years,145.0,1269302.0,11.42,Kazakhstan2009,,"1,15,30,86,61,143",8024,Generation X
13972,Kazakhstan,2009,female,35-54 years,192.0,2191360.0,8.76,Kazakhstan2009,,"1,15,30,86,61,143",8024,Boomers
13973,Kazakhstan,2009,female,55-74 years,99.0,1150346.0,8.61,Kazakhstan2009,,"1,15,30,86,61,143",8024,Silent
13974,Kazakhstan,2009,male,5-14 years,43.0,1179629.0,3.65,Kazakhstan2009,,"1,15,30,86,61,143",8024,Generation Z
13975,Kazakhstan,2009,female,5-14 years,26.0,1126895.0,2.31,Kazakhstan2009,,"1,15,30,86,61,143",8024,Generation Z
13976,Kazakhstan,2010,male,75+ years,72.0,113390.0,63.5,Kazakhstan2010,0.7659999999999999,"1,48,04,73,48,241",10062,Silent
13977,Kazakhstan,2010,male,25-34 years,808.0,1310211.0,61.67,Kazakhstan2010,0.7659999999999999,"1,48,04,73,48,241",10062,Generation X
13978,Kazakhstan,2010,male,35-54 years,1118.0,2037599.0,54.87,Kazakhstan2010,0.7659999999999999,"1,48,04,73,48,241",10062,Generation X
13979,Kazakhstan,2010,male,55-74 years,389.0,810461.0,48.0,Kazakhstan2010,0.7659999999999999,"1,48,04,73,48,241",10062,Silent
13980,Kazakhstan,2010,male,15-24 years,528.0,1555580.0,33.94,Kazakhstan2010,0.7659999999999999,"1,48,04,73,48,241",10062,Millenials
13981,Kazakhstan,2010,female,75+ years,39.0,263531.0,14.8,Kazakhstan2010,0.7659999999999999,"1,48,04,73,48,241",10062,Silent
13982,Kazakhstan,2010,female,15-24 years,193.0,1549811.0,12.45,Kazakhstan2010,0.7659999999999999,"1,48,04,73,48,241",10062,Millenials
13983,Kazakhstan,2010,female,25-34 years,140.0,1332552.0,10.51,Kazakhstan2010,0.7659999999999999,"1,48,04,73,48,241",10062,Generation X
13984,Kazakhstan,2010,female,55-74 years,88.0,1144484.0,7.69,Kazakhstan2010,0.7659999999999999,"1,48,04,73,48,241",10062,Silent
13985,Kazakhstan,2010,female,35-54 years,160.0,2227790.0,7.18,Kazakhstan2010,0.7659999999999999,"1,48,04,73,48,241",10062,Generation X
13986,Kazakhstan,2010,male,5-14 years,49.0,1212500.0,4.04,Kazakhstan2010,0.7659999999999999,"1,48,04,73,48,241",10062,Generation Z
13987,Kazakhstan,2010,female,5-14 years,25.0,1155258.0,2.16,Kazakhstan2010,0.7659999999999999,"1,48,04,73,48,241",10062,Generation Z
13988,Kazakhstan,2011,male,25-34 years,778.0,1344771.0,57.85,Kazakhstan2011,0.772,"1,92,62,65,07,972",12969,Millenials
13989,Kazakhstan,2011,male,75+ years,64.0,119954.0,53.35,Kazakhstan2011,0.772,"1,92,62,65,07,972",12969,Silent
13990,Kazakhstan,2011,male,35-54 years,1062.0,2062451.0,51.49,Kazakhstan2011,0.772,"1,92,62,65,07,972",12969,Generation X
13991,Kazakhstan,2011,male,55-74 years,358.0,831202.0,43.07,Kazakhstan2011,0.772,"1,92,62,65,07,972",12969,Boomers
13992,Kazakhstan,2011,male,15-24 years,493.0,1526023.0,32.31,Kazakhstan2011,0.772,"1,92,62,65,07,972",12969,Millenials
13993,Kazakhstan,2011,female,75+ years,44.0,273217.0,16.1,Kazakhstan2011,0.772,"1,92,62,65,07,972",12969,Silent
13994,Kazakhstan,2011,female,15-24 years,171.0,1514356.0,11.29,Kazakhstan2011,0.772,"1,92,62,65,07,972",12969,Millenials
13995,Kazakhstan,2011,female,25-34 years,128.0,1367342.0,9.36,Kazakhstan2011,0.772,"1,92,62,65,07,972",12969,Millenials
13996,Kazakhstan,2011,female,35-54 years,166.0,2253866.0,7.37,Kazakhstan2011,0.772,"1,92,62,65,07,972",12969,Generation X
13997,Kazakhstan,2011,female,55-74 years,78.0,1172197.0,6.65,Kazakhstan2011,0.772,"1,92,62,65,07,972",12969,Boomers
13998,Kazakhstan,2011,male,5-14 years,38.0,1218724.0,3.12,Kazakhstan2011,0.772,"1,92,62,65,07,972",12969,Generation Z
13999,Kazakhstan,2011,female,5-14 years,21.0,1169247.0,1.8,Kazakhstan2011,0.772,"1,92,62,65,07,972",12969,Generation Z
14000,Kazakhstan,2012,male,25-34 years,716.0,1384736.0,51.71,Kazakhstan2012,0.778,"2,07,99,85,68,866",13845,Millenials
14001,Kazakhstan,2012,male,35-54 years,1074.0,2082135.0,51.58,Kazakhstan2012,0.778,"2,07,99,85,68,866",13845,Generation X
14002,Kazakhstan,2012,male,75+ years,60.0,129890.0,46.19,Kazakhstan2012,0.778,"2,07,99,85,68,866",13845,Silent
14003,Kazakhstan,2012,male,55-74 years,368.0,852033.0,43.19,Kazakhstan2012,0.778,"2,07,99,85,68,866",13845,Boomers
14004,Kazakhstan,2012,male,15-24 years,426.0,1481240.0,28.76,Kazakhstan2012,0.778,"2,07,99,85,68,866",13845,Millenials
14005,Kazakhstan,2012,female,75+ years,40.0,288919.0,13.84,Kazakhstan2012,0.778,"2,07,99,85,68,866",13845,Silent
14006,Kazakhstan,2012,female,15-24 years,131.0,1464381.0,8.95,Kazakhstan2012,0.778,"2,07,99,85,68,866",13845,Millenials
14007,Kazakhstan,2012,female,35-54 years,181.0,2273726.0,7.96,Kazakhstan2012,0.778,"2,07,99,85,68,866",13845,Generation X
14008,Kazakhstan,2012,female,25-34 years,111.0,1407854.0,7.88,Kazakhstan2012,0.778,"2,07,99,85,68,866",13845,Millenials
14009,Kazakhstan,2012,female,55-74 years,93.0,1198153.0,7.76,Kazakhstan2012,0.778,"2,07,99,85,68,866",13845,Boomers
14010,Kazakhstan,2012,male,5-14 years,33.0,1261734.0,2.62,Kazakhstan2012,0.778,"2,07,99,85,68,866",13845,Generation Z
14011,Kazakhstan,2012,female,5-14 years,7.0,1198748.0,0.58,Kazakhstan2012,0.778,"2,07,99,85,68,866",13845,Generation Z
14012,Kazakhstan,2013,male,75+ years,78.0,140008.0,55.71,Kazakhstan2013,0.785,"2,36,63,45,52,078",15552,Silent
14013,Kazakhstan,2013,male,35-54 years,1142.0,2098964.0,54.41,Kazakhstan2013,0.785,"2,36,63,45,52,078",15552,Generation X
14014,Kazakhstan,2013,male,25-34 years,733.0,1425587.0,51.42,Kazakhstan2013,0.785,"2,36,63,45,52,078",15552,Millenials
14015,Kazakhstan,2013,male,55-74 years,393.0,878598.0,44.73,Kazakhstan2013,0.785,"2,36,63,45,52,078",15552,Boomers
14016,Kazakhstan,2013,male,15-24 years,449.0,1429864.0,31.4,Kazakhstan2013,0.785,"2,36,63,45,52,078",15552,Millenials
14017,Kazakhstan,2013,female,75+ years,48.0,307080.0,15.63,Kazakhstan2013,0.785,"2,36,63,45,52,078",15552,Silent
14018,Kazakhstan,2013,female,15-24 years,182.0,1405609.0,12.95,Kazakhstan2013,0.785,"2,36,63,45,52,078",15552,Millenials
14019,Kazakhstan,2013,female,25-34 years,136.0,1451026.0,9.37,Kazakhstan2013,0.785,"2,36,63,45,52,078",15552,Millenials
14020,Kazakhstan,2013,female,35-54 years,193.0,2289754.0,8.43,Kazakhstan2013,0.785,"2,36,63,45,52,078",15552,Generation X
14021,Kazakhstan,2013,female,55-74 years,89.0,1228388.0,7.25,Kazakhstan2013,0.785,"2,36,63,45,52,078",15552,Boomers
14022,Kazakhstan,2013,male,5-14 years,42.0,1313549.0,3.2,Kazakhstan2013,0.785,"2,36,63,45,52,078",15552,Generation Z
14023,Kazakhstan,2013,female,5-14 years,27.0,1246955.0,2.17,Kazakhstan2013,0.785,"2,36,63,45,52,078",15552,Generation Z
14024,Kazakhstan,2014,male,35-54 years,1082.0,2116035.0,51.13,Kazakhstan2014,0.7879999999999999,"2,21,41,55,72,820",14351,Generation X
14025,Kazakhstan,2014,male,75+ years,70.0,148578.0,47.11,Kazakhstan2014,0.7879999999999999,"2,21,41,55,72,820",14351,Silent
14026,Kazakhstan,2014,male,25-34 years,667.0,1462224.0,45.62,Kazakhstan2014,0.7879999999999999,"2,21,41,55,72,820",14351,Millenials
14027,Kazakhstan,2014,male,55-74 years,343.0,911127.0,37.65,Kazakhstan2014,0.7879999999999999,"2,21,41,55,72,820",14351,Boomers
14028,Kazakhstan,2014,male,15-24 years,356.0,1377269.0,25.85,Kazakhstan2014,0.7879999999999999,"2,21,41,55,72,820",14351,Millenials
14029,Kazakhstan,2014,female,75+ years,47.0,325593.0,14.44,Kazakhstan2014,0.7879999999999999,"2,21,41,55,72,820",14351,Silent
